date,price
10/13/2023,336.67999
10/16/2023,339.89001
10/17/2023,339.98999
10/18/2023,336.63
10/19/2023,334.12
10/20/2023,331.19
10/23/2023,329.32001
10/24/2023,331.44
10/25/2023,330.35001
10/26/2023,327.82001
10/27/2023,324.19
10/30/2023,329.23001
10/31/2023,330.48001
11/1/2023,332.67999
11/2/2023,338.39001
11/3/2023,340.60999
11/6/2023,341.04001
11/7/2023,341.54001
11/8/2023,341.12
11/9/2023,339.10999
11/10/2023,343.01001
11/13/2023,343.57001
11/14/2023,348.42001
11/15/2023,350.26999
11/16/2023,350.01999
11/17/2023,349.42999
11/20/2023,351.51999
11/21/2023,350.82001
11/22/2023,352.56
11/24/2023,353.79999
11/27/2023,353.32001
11/28/2023,354.10999
11/29/2023,354.64999
11/30/2023,360
12/1/2023,363.04999
12/4/2023,362.64001
12/5/2023,361.91
12/6/2023,361.22
12/7/2023,361.82999
12/8/2023,363.12
12/11/2023,364.69
12/12/2023,366.41
12/13/2023,371.73999
12/14/2023,373.32999
12/15/2023,372.63
12/18/2023,372.98001
12/19/2023,375.5
12/20/2023,370.79999
12/21/2023,373.88
12/22/2023,373.79999
12/26/2023,375.35001
12/27/2023,376.56
12/28/2023,377.03
12/29/2023,376.87
1/2/2024,377.09
1/3/2024,374.20999
1/4/2024,374.54001
1/5/2024,374.64001
1/8/2024,376.84
1/9/2024,375.17999
1/10/2024,376.95001
1/11/2024,377.17001
1/12/2024,375.91
1/16/2024,373.66
1/17/2024,372.72
1/18/2024,374.81
1/19/2024,378.60001
1/22/2024,380.07001
1/23/2024,379.04001
1/24/2024,378.09
1/25/2024,380.48001
1/26/2024,381.09
1/29/2024,383.31
1/30/2024,384.48999
1/31/2024,381.37
2/1/2024,385.10001
2/2/2024,386.42001
2/5/2024,383.57999
2/6/2024,385.07999
2/7/2024,386.67001
2/8/2024,387.35001
2/9/2024,386.72
2/12/2024,388.10999
2/13/2024,382.82001
2/14/2024,384.29001
2/15/2024,388.25
2/16/2024,386.19
2/20/2024,385.69
2/21/2024,386.04999
2/22/2024,390.54001
2/23/2024,391.28
2/26/2024,390.70999
2/27/2024,389.66
2/28/2024,389.60001
2/29/2024,389.95001
3/1/2024,391.31
3/4/2024,390.23001
3/5/2024,386.19
3/6/2024,387.17999
3/7/2024,388.45001
3/8/2024,387.98999
3/11/2024,388.42001
3/12/2024,390.79001
3/13/2024,391.22
3/14/2024,390.07001
3/15/2024,387
3/18/2024,387.73001
3/19/2024,390.89999
3/20/2024,394.98999
3/21/2024,397.75
3/22/2024,394.53
3/25/2024,392.95001
3/26/2024,392.85001
3/27/2024,397.56
3/28/2024,397.76001
4/1/2024,395.32999
4/2/2024,391.63
4/3/2024,391.26001
4/4/2024,386.01999
4/5/2024,388.85999
4/8/2024,389.10001
4/9/2024,388.84
4/10/2024,384.51001
4/11/2024,384.54001
4/12/2024,379.87
4/15/2024,377.31
4/16/2024,377.98001
4/17/2024,377.45001
4/18/2024,377.84
4/19/2024,379.79999
4/22/2024,382.37
4/23/2024,385.01999
4/24/2024,384.44
4/25/2024,380.92001
4/26/2024,382.31
4/29/2024,383.79999
4/30/2024,378.13
5/1/2024,378.89001
5/2/2024,382.23001
5/3/2024,386.76999
5/6/2024,388.45001
5/7/2024,388.73999
5/8/2024,390.48001
5/9/2024,394
5/10/2024,395.17999
5/13/2024,394.45999
5/14/2024,395.57999
5/15/2024,399.28
5/16/2024,399.20999
5/17/2024,399.95001
5/20/2024,398.10001
5/21/2024,398.78
5/22/2024,396.66
5/23/2024,390.66
5/24/2024,390.64001
5/28/2024,388.60001
5/29/2024,384.57999
5/30/2024,381.48001
5/31/2024,387.53
6/3/2024,386.23999
6/4/2024,387.51001
6/5/2024,388.53
6/6/2024,389.32999
6/7/2024,388.48999
6/10/2024,389.29001
6/11/2024,387.97
6/12/2024,387.69
6/13/2024,386.88
6/14/2024,386.45999
6/17/2024,388.57999
6/18/2024,389.14001
6/20/2024,392.07001
6/21/2024,391.34
6/24/2024,393.98001
6/25/2024,391.01999
6/26/2024,391.23999
6/27/2024,391.56
6/28/2024,391.13
7/1/2024,391.45999
7/2/2024,393.29001
7/3/2024,392.82999
7/5/2024,393.70001
7/8/2024,393.45999
7/9/2024,392.94
7/10/2024,397.26001
7/11/2024,397.63
7/12/2024,400.32001
7/15/2024,402.35999
7/16/2024,409.66
7/17/2024,411.92999
7/18/2024,406.72
7/19/2024,402.95001
7/22/2024,404.14999
7/23/2024,403.48999
7/24/2024,398.67001
7/25/2024,399.48999
7/26/2024,405.97
7/29/2024,405.51001
7/30/2024,407.41
7/31/2024,408.48999
8/1/2024,403.23001
8/2/2024,397.13
8/5/2024,386.81
8/6/2024,389.95999
8/7/2024,387.76999
8/8/2024,394.51999
8/9/2024,395.14999
8/12/2024,393.76999
8/13/2024,397.79001
8/14/2024,400.09
8/15/2024,405.88
8/16/2024,406.73999
8/19/2024,409.10999
8/20/2024,408.56
8/21/2024,408.98999
8/22/2024,407.48001
8/23/2024,411.82999
8/26/2024,412.72
8/27/2024,412.89001
8/28/2024,411.34
8/29/2024,413.91
8/30/2024,416.20999
9/3/2024,410.25
9/4/2024,410.42001
9/5/2024,408.45999
9/6/2024,404.47
9/9/2024,409.04999
9/10/2024,408.26001
9/11/2024,409.26999
9/12/2024,411.97
9/13/2024,414.94
9/16/2024,417.38
9/17/2024,417.26001
9/18/2024,416.19
9/19/2024,421.41
9/20/2024,420.57001
9/23/2024,421.10999
9/24/2024,422.13
9/25/2024,419.12
9/26/2024,421.62
9/27/2024,422.95001
9/30/2024,423.12
10/1/2024,421.5
10/2/2024,421.91
10/3/2024,419.98001
10/4/2024,423.41
10/7/2024,419.60999
10/8/2024,420.79999
10/9/2024,425.04999
10/10/2024,424.66
10/11/2024,428.73001
10/14/2024,430.89001
10/15/2024,427.54001
10/16/2024,430.72
10/17/2024,432.45001
10/18/2024,432.64001
10/21/2024,429.37
10/22/2024,429.31
10/23/2024,425.16
10/24/2024,423.78
10/25/2024,421.14001
10/28/2024,424.07001
10/29/2024,422.5
10/30/2024,421.75
10/31/2024,417.67001
11/1/2024,420.42001
11/4/2024,418.04999
11/5/2024,422.29999
11/6/2024,437.23001
11/7/2024,437.39001
11/8/2024,440.10999
11/11/2024,443.01001
11/12/2024,439.39001
11/13/2024,439.81
11/14/2024,437.70001
11/15/2024,434.51001
11/18/2024,434.19
11/19/2024,432.84
11/20/2024,434.29001
11/21/2024,438.97
11/22/2024,443.16
11/25/2024,447.56
11/26/2024,448.88
11/27/2024,447.73999
11/29/2024,450.09
12/2/2024,448.73999
12/3/2024,447.89001
12/4/2024,450.94
12/5/2024,448.67001
12/6/2024,447.14999
12/9/2024,445.07999
12/10/2024,443.69
12/11/2024,442.51001
12/12/2024,440.26999
12/13/2024,439.37
12/16/2024,438.37
12/17/2024,435.57001
12/18/2024,424.22
12/19/2024,424.53
12/20/2024,428.54001
12/23/2024,428.89001
12/24/2024,432.5
12/26/2024,433.20999
12/27/2024,430
12/30/2024,425.76999
12/31/2024,425.5
